time,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,current
4.9,240.4832652750859,241.93336925952153,246.07492991552837,245.89225227800975,245.975410588335,250.08344289213653,252.28287185877704,253.1092105290686,254.5376177614021,254.2884607557693,258.37326229270127,258.52642353666124,4908.333333333333
4.95,240.28023910891932,242.7543300416824,244.41449262385942,244.9781537892065,246.8181765197393,250.25711942206047,250.96346988281405,253.91249434382667,255.7606357423734,256.0649941908723,257.3668871141483,259.6660496682469,4912.5
5.0,243.83537613808886,243.621640156066,244.49311432770583,248.23447988703685,248.53707059394316,249.93019945243492,250.2947561711534,251.68826746770833,254.87983061294526,258.5225643105618,257.889881417489,260.93141841344567,4916.666666666667
5.050000000000001,241.2218060683727,243.67545274407357,244.68121507787603,248.4318458158,249.4910993450659,251.33802076806072,250.4065123334085,255.24059233972156,254.26614537920423,259.3939052430263,259.2253843189403,261.2708571160424,4920.833333333333
5.1000000000000005,243.4902515672034,242.7042529103003,244.61079321140093,248.41806661114006,248.17779798148428,251.0274739178716,252.38928064749445,253.31782969623157,256.55324655860875,257.56146357220433,260.133826299528,261.55687451295825,4925.0
5.15,244.30050405106124,245.43409228109408,246.98958803741286,245.76920516532357,249.3135387046852,250.72509272856394,253.93928360608547,253.76834235452858,257.9397368522862,257.83453869357754,259.931717111537,261.5665888525428,4929.166666666667
5.2,243.0201168908198,243.7905389957822,247.04055744595001,249.13940695861348,248.80811403157847,251.8063975861488,254.275733727264,255.02852121204467,256.6524740909469,256.57920010252695,260.58037919483104,263.29524667964756,4933.333333333333
5.25,241.33742741445175,246.56541605982557,248.89285377441817,247.79567593993082,249.92160644025307,250.9941041106381,253.0867221380002,253.0356444680772,255.6588517674439,261.4008098957022,261.2389216610479,262.76044121901543,4937.5
5.300000000000001,242.6153818476033,243.93078593036077,247.40365922825765,249.6381554142273,250.42286883479008,252.43586405423454,253.48293611435858,256.99951813389896,259.157396164585,259.6843238335737,261.5319097861206,262.7740084832003,4941.666666666667
5.3500000000000005,243.32663476104526,246.59423317712472,249.51326269991776,249.37631563355376,251.16959037872934,253.58065482028707,255.5253352975381,258.57791342525735,259.7120801084987,260.27036345004325,262.2902332853731,264.4677326569145,4945.833333333333
5.4,243.46858342311413,246.8699172365703,248.74655752181695,251.65589386005152,250.375148699638,253.94835412754176,255.5763569301363,258.67847687639374,259.8887423206413,259.35679659742647,263.08805942344395,265.4689338758954,4950.0
5.45,247.83466703494096,249.60690116318847,248.66035388155387,250.93893923882456,253.25038996998458,253.89469468969247,254.88985586938847,257.7314447534579,259.72059888200596,261.8364252003583,262.7517288572903,265.04678699588953,4954.166666666667
5.5,245.70649698500074,248.07163779386522,248.94327660006536,250.48820640071827,252.2461890233195,255.4735563209171,259.2047790003861,259.2661523718235,260.1059447686495,263.3303820127695,265.06572027670836,266.6282792255561,4958.333333333333
5.550000000000001,245.7219337534063,249.35431869720227,249.6218877348619,251.85885925209124,253.914013916238,255.1286098704375,258.1666759585617,258.0801150483942,260.54003790420217,263.4840081380789,264.424104597646,266.4155081171603,4962.5
5.6000000000000005,247.4621501652744,246.74011425164255,251.55366193322678,250.61879221463005,253.93882320907736,257.51611293458905,257.18579185255317,258.3623965348851,262.38086659209824,263.38514873404114,267.4332061212641,266.95411200184094,4966.666666666667
5.65,247.82453360469088,247.16150898107387,249.53206931437805,254.2591310658174,254.37818101312212,256.1254867825838,257.2734042236888,259.8815066374068,261.5899754544425,262.52552611198223,266.1523649176112,267.5493131664814,4970.833333333333
5.7,246.83117614635475,249.19039151806237,253.0755882552477,252.51615495228245,255.57823626832757,257.1648763981288,258.8416235869527,262.0322897607683,261.72200656109294,262.7038156066038,265.79976689975126,268.4011014759976,4975.0
5.75,248.09549876879007,250.70722175208846,249.59975162121617,255.3118776294122,254.5876185795018,256.87920125618507,259.0867988198829,260.0714601058898,263.1867015311327,265.90248634481964,268.11823811217096,269.73952342798145,4979.166666666667
5.800000000000001,247.69978107796513,249.8696221662108,251.10139541855963,254.84813134599125,255.47141607717435,257.53854523078957,260.52505198154086,261.11243764438063,263.06401789095685,265.3394634111873,268.8643373272349,270.16362926526784,4983.333333333333
5.8500000000000005,247.16012890641113,250.42667697273754,253.13426827347035,255.7278085604859,255.58896424127337,258.58112264632695,259.68147480031075,261.0327891985196,265.3976068934118,266.36686798394084,270.5915965364781,271.90225150485367,4987.5
5.9,248.12007149766802,251.28381064381782,251.45482428516956,256.1325185652064,257.8962052092857,260.1917449464804,259.3142719343699,261.2860646168413,266.1983861171339,265.59538319942055,268.4443218112758,270.8755897629261,4991.666666666667
5.95,249.10224965888116,251.66565562383553,254.17521791806934,255.00529790662515,256.59757669335914,258.86511022204076,261.40437393061774,263.9856038982342,265.21896366997527,268.00264661330647,269.24480061012355,270.65861767659305,4995.833333333333
6.0,251.1716295013944,253.29585467135524,255.24162738670572,257.9379822585251,258.5024301067827,259.6949950476387,260.91651237934684,264.2352542903766,265.4138497440185,264.5853941978958,269.5746345367033,272.4245110704787,5000.0
